Pincode,District
793009,East Khasi Hills
793010,East Khasi Hills
793011,East Khasi Hills
793012,East Khasi Hills
793014,East Khasi Hills
793015,East Khasi Hills
793016,East Khasi Hills
793017,East Khasi Hills
793018,East Khasi Hills
793019,East Khasi Hills
793021,East Khasi Hills
793022,East Khasi Hills
793101,Ri Bhoi
793102,Ri Bhoi
793103,Ri Bhoi
793104,RIBHOI
793105,Ri Bhoi
793106,East Khasi Hills
793107,East Khasi Hills
793108,East Khasi Hills
793109,Jaintia Hills
793110,East Khasi Hills
793111,East Khasi Hills
793112,East Khasi Hills
793113,East Khasi Hills
793114,West Khasi Hills
793115,WEST KHASI HILLS
793116,SHILLONG
793119,West Khasi Hills
793120,West Khasi Hills
793121,East Khasi Hills
793122,Ri Bhoi
793123,Ri Bhoi
793126,WEST KHASI HILLS
793150,Jaintia Hills
793151,Jaintia Hills
793160,Jaintia Hills
793161,JAINTIA HILLS
793200,Jaintia Hills
793210,Jaintia Hills
794001,West Garo Hills
794002,West Garo Hills
794003,WEST GARO HILLS
794005,West Garo Hills
794101,West Garo Hills
794102,South Garo Hills
794103,West Garo Hills
794104,West Garo Hills
794105,West Garo Hills
794106,West Garo Hills
794107,West Garo Hills
794108,West Garo Hills
794109,West Garo Hills
794110,East Garo Hills
794111,East Garo Hills
794112,West Garo Hills
794114,South Garo Hills
794115,West Garo Hills
795001,Imphal West
795002,Imphal West
795003,Imphal East
795004,Imphal West
795005,Imphal East
795006,Churachandpur
795007,Senapati
795008,Imphal East
795009,Imphal West
795010,Imphal East
795011,Bishnupur
795015,Ukhrul
795101,Thoubal
795102,Chandel
795103,Thoubal
795104,Senapati
795105,Ukhrul
795106,Senapati
795107,Senapati
795112,Senapati
795113,Imphal West
795114,Imphal East
795115,Imphal West
795116,Imphal West
795117,Churachandpur
795118,Senapati
795122,Senapati
795124,Bishnupur
795125,Tamenglong
795126,Bishnupur
795127,Chandel
795128,Churachandpur
795129,Senapati
795130,Thoubal
795131,Chandel
795132,Imphal West
795133,Bishnupur
795134,Bishnupur
795135,Thoubal
795136,Imphal West
795138,Thoubal
795139,Churachandpur
795140,Imphal West
795141,Tamenglong
795142,Ukhrul
795144,Ukhrul
795145,Ukhrul
795146,Imphal West
795147,Tamenglong
795148,Thoubal
795149,Thoubal
795150,Senapati
795159,Tamenglong
796001,Aizawl
796004,Aizawl
796005,Aizawl
796007,Aizawl
796008,Aizawl
796009,Aizawl
796012,Aizawl
796014,Aizawl
796015,Aizawal
796017,Aizawl
796036,Aizawl
796070,Kolasib
796075,Kolasib
796081,Kolasib
796091,Aizawl
796101,Kolasib
796111,Aizawl
796161,Aizawl
796181,Serchhip
796184,Serchhip
796186,SERCHHIP
796190,Aizawl
796230,Aizawl
796261,Aizawl
796290,Champhai
796310,Champhai
796320,Champhai
796321,Champhai
796370,Champhai
796410,Aizawl
796421,Aizawl
796431,Mamit
796441,Mammit
796470,Aizawl
796471,Aizawl
796501,Mammit
796571,Lunglei
796581,Lunglei
796691,Lunglei
796701,Lunglei
796710,Lunglei
796751,Lunglei
796770,Lawngtlai
796772,Lawngtlai
796810,Lawngtlai
796891,Lawngtlai
796901,Saiha
797001,Kohima
797002,Kohima
797003,Kohima
797004,Kohima
797006,Kohima
797099,Wokha
797101,Peren
797103,Dimapur
797104,Phek
797105,Kohima
797106,Dimapur
797107,Phek
797108,Phek
797109,Kohima
797110,Peren
797111,Wokha
797112,Dimapur
797113,Dimapur
797114,Phek
797115,Dimapur
797116,Dimapur
797117,Dimapur
797118,Dimapur
797120,Kohima
797121,Kohima
798601,Mokokchung
798602,Mon
798603,Mon
798604,Mokokchung
798607,Mokokchung
798611,Kiphire
798612,Tuensang
798613,Mokokchung
798614,Mokokchung
798615,Mokokchung
798616,Tuensang
798618,Mokokchung
798619,Zunhebotto
798620,Zunhebotto
798621,Mon
798622,Mon
798623,Mokokchung
798625,Longleng
798627,Zunheboto
799001,West Tripura
799002,West Tripura
799003,West Tripura
799004,West Tripura
799005,West Tripura
799006,West Tripura
799007,West Tripura
799008,West Tripura
799009,West Tripura
799010,West Tripura
799011,Agartala 
799012,West Tripura
799013,South Tripura
799014,West Tripura
799015,West Tripura
799022,West Tripura
799035,West Tripura
799045,West Tripura
799046,West Tripura
799101,South Tripura
799102,West Tripura
799103,West Tripura
799104,South Tripura
799105,South Tripura
799113,GOMATI
799114,South Tripura
799115,West Tripura
799120,South Tripura
799125,South Tripura
799130,West Tripura
799131,West Tripura
799132,Sepahijala
799141,South Tripura
799142,South Tripura
799143,South Tripura
799144,South Tripura
799145,South Tripura
799150,South Tripura
799153,South Tripura
799155,South Tripura
799156,South Tripura
799157,South Tripura
799201,West Tripura
799202,West Tripura
799203,West Tripura
799204,Dhalai
799205,West Tripura
799207,West Tripura
799210,West Tripura
799211,West Tripura
799212,West Tripura
799250,North Tripura
799251,North Tripura
799253,North Tripura
799254,North Tripura
799256,North Tripura
799260,North Tripura
799261,North Tripura
799262,North Tripura
799263,North Tripura
799264,North Tripura
799266,Dharmanagar
799269,North Tripura
799270,North Tripura
799271,North Tripura
799273,Dhalai
799275,Dhalai
799277,North Tripura
799278,Dhalai
799279,North Tripura
799280,North Tripura
799281,North Tripura
799282,Dharmanagar
799284,Dhalai
799285,Dhalai
799286,Dhalai
799287,Dhalai
799288,North Tripura
799289,Dhalai
799290,North Tripura
800001,PATNA
800002,PATNA
800003,PATNA
800004,PATNA
800005,PATNA
800006,PATNA
800007,PATNA
800008,PATNA
800009,PATNA
800010,PATNA
800011,PATNA
800012,PATNA
800013,PATNA
800014,PATNA
800015,PATNA
800016,PATNA
800017,PATNA
800018,PATNA
800019,PATNA
800020,PATNA
800021,PATNA
800022,PATNA
800023,PATNA
800024,Patna
800025,PATNA
800026,PATNA
800027,PATNA
800028,PATNA
800030,PURNIA
801102,PATNA
801103,PATNA
801104,PATNA
801105,PATNA
801106,PATNA
801108,PATNA
801109,PATNA
801110,PATNA
801111,PATNA
801112,PATNA
801113,PATNA
801301,NALANDA
801302,NALANDA
801303,NALANDA
801304,NALANDA
801305,NALANDA
801306,NALANDA
801307,NALANDA
801503,PATNA
801505,PATNA
801506,Patna
801507,PATNA
802101,BUXAR
802102,BUXAR
802103,BHOJPUR
802111,BHOJPUR
802112,BUXAR
802113,BUXAR
802114,BUXAR
802115,BHOJPUR
802116,BUXAR
802117,BUXAR
802118,BUXAR
802119,BUXAR
802120,BUXAR
802122,BUXAR
802123,BUXAR
802125,BUXAR
802126,BUXAR
802127,BUXAR
802128,BUXAR
802129,BUXAR
802130,BHOJPUR
802131,BHOJPUR
802132,ROHTAS
802133,BUXAR
802134,BUXAR
802135,BHOJPUR
802136,BUXAR
802152,BHOJPUR
802154,BHOJPUR
802155,BHOJPUR
802156,BHOJPUR
802157,BHOJPUR
802158,BHOJPUR
802159,BHOJPUR
802160,BHOJPUR
802161,BHOJPUR
802162,BHOJPUR
802163,BHOJPUR
802164,BHOJPUR
802165,BHOJPUR
802166,BHOJPUR
802183,BHOJPUR
802201,BHOJPUR
802202,BHOJPUR
802203,BHOJPUR
802204,BHOJPUR
802205,BHOJPUR
802206,BHOJPUR
802207,BHOJPUR
802208,BHOJPUR
802209,BHOJPUR
802210,BHOJPUR
802211,ROHTAS
802212,ROHTAS
802213,ROHTAS
802214,ROHTAS
802215,ROHTAS
802216,ROHTAS
802217,ROHTAS
802218,ROHTAS
802219,ROHTAS
802220,ROHTAS
802221,ROHTAS
802222,BHOJPUR
802223,BHOJPUR
802226,ROHTAS
802301,BHOJPUR
802302,BHOJPUR
802311,BHOJPUR
802312,BHOJPUR
802313,BHOJPUR
802314,BHOJPUR
802316,BHOJPUR
802351,BHOJPUR
802352,BHOJPUR
803101,NALANDA
803107,NALANDA
803108,NALANDA
803109,NAWADA
803110,NALANDA
803111,NALANDA
803113,NALANDA
803114,NALANDA
803115,NALANDA
803116,NALANDA
803117,NALANDA
803118,NALANDA
803119,NALANDA
803120,NALANDA
803121,NALANDA
803201,PATNA
803202,PATNA
803203,PATNA
803211,PATNA
803212,NALANDA
803213,NALANDA
803214,NALANDA
803215,NALANDA
803216,NALANDA
803221,PATNA
803301,PATNA
803302,NALANDA
803303,PATNA
803306,NALANDA
803307,PATNA
804401,AURANGABAD
804402,ARWAL
804403,GAYA
804404,GAYA
804405,GAYA
804406,ARWAL
804407,JEHANABAD
804408,JEHANABAD
804417,GAYA
804418,GAYA
804419,ARWAL
804420,GAYA
804421,ARWAL
804422,GAYA
804423,GAYA
804424,KAIMUR BHABUA
804425,GAYA
804426,JEHANABAD
804427,GAYA
804428,GAYA
804429,GAYA
804432,GAYA
804435,GAYA
804451,PATNA
804452,PATNA
804453,PATNA
804454,PATNA
805101,NAWADA
805102,NAWADA
805103,NAWADA
805104,NAWADA
805105,NALANDA
805106,NAWADA
805107,NAWADA
805108,NAWADA
805109,NAWADA
805110,NAWADA
805111,NAWADA
805112,NAWADA
805113,NAWADA
805121,NAWADA
805122,NAWADA
805123,NAWADA
805124,NAWADA
805125,NAWADA
805126,NAWADA
805127,NAWADA
805128,NAWADA
805129,NAWADA
805130,NAWADA
805131,GAYA
805132,NAWADA
811101,NALANDA
811102,SHEIKHPURA
811103,SHEIKHPURA
811104,Patna
811105,SHEIKHPURA
811106,LAKHISARAI
811107,SHEIKHPURA
811112,LAKHISARAI
811201,MUNGER
811202,MUNGER
811211,MUNGER
811212,MUNGER
811213,MUNGER
811214,MUNGER
811301,JAMUI
811302,LAKHISARAI
811303,JAMUI
811304,SHEIKHPURA
811305,JAMUI
811307,JAMUI
811308,JAMUI
811309,LAKHISARAI
811310,LAKHISARAI
811311,LAKHISARAI
811312,JAMUI
811313,JAMUI
811314,JAMUI
811315,LAKHISARAI
811316,JAMUI
811317,JAMUI
812001,BHAGALPUR
812002,BHAGALPUR
812003,BHAGALPUR
812004,BHAGALPUR
812005,BHAGALPUR
812006,BHAGALPUR
812007,BHAGALPUR
813101,BANKA
813102,BANKA
813103,BHAGALPUR
813104,BANKA
813105,BHAGALPUR
813106,BANKA
813107,BANKA
813108,BANKA
813109,BANKA
813110,BANKA
813201,BHAGALPUR
813202,BANKA
813203,BHAGALPUR
813204,BHAGALPUR
813205,BHAGALPUR
813206,BHAGALPUR
813207,BANKA
813208,SAHIBGANJ
813209,BHAGALPUR
813210,BHAGALPUR
813211,BANKA
813212,BHAGALPUR
813213,BHAGALPUR
813214,BHAGALPUR
813221,BHAGALPUR
813222,BHAGALPUR
814101,DUMKA
814102,DUMKA
814103,DUMKA
814110,DUMKA
814111,PAKUR
814112,DEOGHAR
814113,DEOGHAR
814114,DEOGHAR
814115,DEOGHAR
814116,DEOGHAR
814118,DUMKA
814119,DUMKA
814120,DEOGHAR
814131,DEOGHAR
814133,GODDA
814141,DUMKA
814142,DEOGHAR
814143,DEOGHAR
814144,DUMKA
814145,GODDA
814146,DEOGHAR
814147,GODDA
814148,DUMKA
814149,DEOGHAR
814150,DEOGHAR
814151,DUMKA
814152,DEOGHAR
814153,GODDA
814154,GODDA
814155,GODDA
814156,GODDA
814157,DEOGHAR
814158,DUMKA
814160,GODDA
814165,GODDA
814166,JAMTARA
814167,DUMKA
815301,GIRIDH
815302,GIRIDH
815311,GIRIDH
815312,GIRIDH
815313,GIRIDH
815314,GIRIDH
815315,GIRIDH
815316,GIRIDH
815317,GIRIDH
815318,GIRIDH
815351,JAMTARA
815352,JAMTARA
815353,DEOGHAR
815354,JAMTARA
815355,JAMTARA
815357,DEOGHAR
815359,JAMTARA
816101,SAHIBGANJ
816102,SAHIBGANJ
816103,DUMKA
816104,PAKUR
816105,SAHIBGANJ
816106,PAKUR
816107,PAKUR
816108,SAHIBGANJ
816109,SAHIBGANJ
816110,PAKUR
816115,SAHIBGANJ
816116,DUMKA
816117,PAKUR
816118,DUMKA
816120,SAHIBGANJ
816129,SAHIBGANJ
818142,DHANBAD
821101,KAIMUR BHABUA
821102,KAIMUR BHABUA
821103,ROHTAS
821104,ROHTAS
821105,ROHTAS
821106,ROHTAS
821107,ROHTAS
821108,ROHTAS
821109,KAIMUR BHABUA
821110,KAIMUR BHABUA
821111,ROHTAS
821112,ROHTAS
821113,ROHTAS
821115,PATNA
821301,ROHTAS
821302,ROHTAS
821303,ROHTAS
821304,ROHTAS
821305,ROHTAS
821306,ROHTAS
821307,ROHTAS
821308,ROHTAS
821309,ROHTAS
821310,ROHTAS
821311,ROHTAS
821312,ROHTAS
822101,PAKUR
822102,PALAMAU
822110,PALAMAU
822111,LATEHAR
822112,GARHWA
822113,PALAMAU
822114,GARHWA
822115,PALAMAU
822116,PALAMAU
822117,PALAMAU
822118,PALAMAU
822119,LATEHAR
822120,PALAMAU
822121,GARHWA
822122,PALAMAU
822123,PALAMAU
822124,PALAMAU
822125,GARHWA
822126,PALAMAU
822128,GARHWA
822129,GARHWA
822131,PALAMAU
822132,PALAMAU
822133,GARHWA
822134,GARHWA
823001,GAYA
823002,GAYA
823003,GAYA
823004,GAYA
823005,GAYA
823311,GAYA
824101,AURANGABAD
824102,AURANGABAD
824103,AURANGABAD
824111,AURANGABAD
824112,AURANGABAD
824113,AURANGABAD
824114,AURANGABAD
824115,AURANGABAD
824116,AURANGABAD
824118,GAYA
824120,AURANGABAD
824121,AURANGABAD
824122,AURANGABAD
824123,AURANGABAD
824124,AURANGABAD
824125,AURANGABAD
824127,AURANGABAD
824129,AURANGABAD
824143,AURANGABAD
824201,GAYA
824202,AURANGABAD
824203,AURANGABAD
824205,GAYA
824206,GAYA
824207,GAYA
824208,AURANGABAD
824209,GAYA
824210,GAYA
824211,AURANGABAD
824217,GAYA
824219,AURANGABAD
824220,AURANGABAD
824221,AURANGABAD
824231,GAYA
824232,GAYA
824233,GAYA
824234,GAYA
824235,GAYA
824236,GAYA
824237,GAYA
824301,AURANAGABAD
824302,AURANGABAD
824303,AURANGABAD
825101,RAMGARH
825102,BOKARO
825103,CHATRA
825106,GIRIDH
825108,GIRIDH
825109,KODERMA
825132,KODERMA
825167,GIRIDH
825301,HAZARIBAG
825302,HAZARIBAG
825303,HAZARIBAG
825311,HAZARIBAG
825312,HAZARIBAG
825313,HAZARIBAG
825314,HAZARIBAG
825315,BOKARO
825316,RAMGARH
825317,HAZARIBAG
825318,KODERMA
825319,HAZARIBAG
825320,GIRIDH
825321,CHATRA
825322,GIRIDH
825323,HAZARIBAG
825324,GIRIDH
825325,HAZARIBAG
825326,HAZARIBAG
825329,GIRIDH
825330,RAMGARH
825336,HAZARIBAG
825401,CHATRA
825402,HAZARIBAG
825403,KODERMA
825404,CHATRA
825405,Hazaribagh
825406,HAZARIBAG
825407,Koderma
825408,CHATRA
825409,KODERMA
825410,KODERMA
825411,Hazaribagh
825412,GIRIDH
825413,KODERMA
825414,CHATRA
825418,KODERMA
825421,KODERMA
826001,DHANBAD
826003,DHANBAD
826004,DHANBAD
826005,DHANBAD
826006,DHANBAD
826007,DHANBAD
826008,DHANBAD
826009,DHANBAD
826010,Dhanbad
827001,BOKARO
827003,BOKARO
827004,BOKARO
827006,BOKARO
827009,BOKARO
827010,BOKARO
827012,BOKARO
827013,BOKARO
827014,BOKARO
827015,BOKARO
827302,BOKARO
828101,DHANBAD
828103,DHANBAD
828104,DHANBAD
828105,DHANBAD
828106,DHANBAD
828107,DHANBAD
828108,DHANBAD
828109,DHANBAD
828110,DHANBAD
828111,DHANBAD
828112,BOKARO
828113,DHANBAD
828114,BOKARO
828115,DHANBAD
828116,DHANBAD
828117,DHANBAD
828119,DHANBAD
828120,DHANBAD
828121,DHANBAD
828122,DHANBAD
828123,DHANBAD
828124,DHANBAD
828125,DHANBAD
828126,DHANBAD
828127,DHANBAD
828128,DHANBAD
828129,DHANBAD
828130,DHANBAD
828131,DHANBAD
828132,DHANBAD
828133,DHANBAD
828134,BOKARO
828135,DHANBAD
828142,DHANBAD
828201,DHANBAD
828202,DHANBAD
828203,DHANBAD
828204,DHANBAD
828205,DHANBAD
828206,DHANBAD
828207,DHANBAD
828301,DHANBAD
828302,DHANBAD
828303,BOKARO
828304,DHANBAD
828305,DHANBAD
828306,DHANBAD
828307,DHANBAD
828309,DHANBAD
828401,DHANBAD
828402,DHANBAD
828403,BOKARO
828404,BOKARO
829101,RAMGARH
829102,Ramgarh
829103,RAMGARH
829104,BOKARO
829105,RAMGARH
829106,RAMGARH
829107,BOKARO
829108,RAMGARH
829109,RAMGARH
829110,RAMGARH
829111,BOKARO
829112,BOKARO
829113,BOKARO
829114,BOKARO
829115,BOKARO
829116,BOKARO
829117,RAMGARH
829118,RAMGARH
829119,Ramgarh
829121,BOKARO
829122,RAMGARH
829123,BOKARO
829125,RAMGARH
829126,RAMGARH
829127,BOKARO
829128,BOKARO
829129,BOKARO
829130,RAMGARH
829131,RAMGARH
829132,GIRIDH
829133,RAMGARH
829134,RAMGARH
829135,RAMGARH
829143,Ramgarh
829144,BOKARO
829149,BOKARO
829150,Ramgarh
829201,CHATRA
829202,LATEHAR
829203,LATEHAR
829204,LATEHAR
829205,RANCHI
829206,LATEHAR
829207,LATEHAR
829208,RANCHI
829209,RANCHI
829210,RANCHI
829301,BOKARO
831001,EAST SINGHBHUM
831002,EAST SINGHBHUM
831003,EAST SINGHBHUM
831004,EAST SINGHBHUM
831005,EAST SINGHBHUM
831006,EAST SINGHBHUM
831007,EAST SINGHBHUM
831009,EAST SINGHBHUM
831011,EAST SINGHBHUM
831012,EAST SINGHBHUM
831013,SERAIKELAKHARSAWAN
831014,SERAIKELAKHARSAWAN
831015,EAST SINGHBHUM
831016,EAST SINGHBHUM
831017,EAST SINGHBHUM
831019,EAST SINGHBHUM
831020,EAST SINGHBHUM
831021,EAST SINGHBHUM
832101,EAST SINGHBHUM
832102,EAST SINGHBHUM
832103,EAST SINGHBHUM
832104,EAST SINGHBHUM
832105,EAST SINGHBHUM
832106,EAST SINGHBHUM
832107,EAST SINGHBHUM
832108,SERAIKELAKHARSAWAN
832109,SERAIKELAKHARSAWAN
832111,EAST SINGHBHUM
832112,EAST SINGHBHUM
832113,EAST SINGHBHUM
832301,EAST SINGHBHUM
832302,EAST SINGHBHUM
832303,EAST SINGHBHUM
832304,EAST SINGHBHUM
832401,SERAIKELAKHARSAWAN
832402,SERAIKELAKHARSAWAN
832403,SERAIKELAKHARSAWAN
832404,SERAIKELAKHARSAWAN
833101,SERAIKELAKHARSAWAN
833102,WEST SINGHBHUM
833103,WEST SINGHBHUM
833104,WEST SINGHBHUM
833105,WEST SINGHBHUM
833106,WEST SINGHBHUM
833201,WEST SINGHBHUM
833202,WEST SINGHBHUM
833203,WEST SINGHBHUM
833204,WEST SINGHBHUM
833212,WEST SINGHBHUM
833213,WEST SINGHBHUM
833214,WEST SINGHBHUM
833215,WEST SINGHBHUM
833216,SERAIKELAKHARSAWAN
833217,WEST SINGHBHUM
833218,WEST SINGHBHUM
833219,SERAIKELAKHARSAWAN
833220,SHOPIAN
833221,WEST SINGHBHUM
833222,WEST SINGHBHUM
833223,WEST SINGHBHUM
834001,RANCHI
834002,RANCHI
834003,RANCHI
834004,RANCHI
834005,RANCHI
834006,RANCHI
834008,RANCHI
834009,RANCHI
834010,RANCHI
834011,RANCHI
834012,RANCHI
834013,RANCHI
835101,RANCHI
835102,RANCHI
835103,RANCHI
835201,SIMDEGA
835202,RANCHI
835203,GUMLA
835204,RANCHI
835205,RANCHI
835206,GUMLA
835207,GUMLA
835208,GUMLA
835209,KHUNTI
835210,KHUNTI
835211,SIMDEGA
835212,SIMDEGA
835213,LOHARDAGA
835214,RANCHI
835215,RANCHI
835216,KHUNTI
835217,RANCHI
835218,LOHARDAGA
835219,RANCHI
835220,GUMLA
835221,RANCHI
835222,RANCHI
835223,SIMDEGA
835224,GUMLA
835225,RANCHI
835226,SIMDEGA
835227,KHUNTI
835228,SIMDEGA
835229,GUMLA
835230,GUMLA
835231,GUMLA
835232,GUMLA
835233,GUMLA
835234,KHUNTI
835235,SIMDEGA
835301,RANCHI
835302,LOHARDAGA
835303,RANCHI
835325,RANCHI
841101,SARAN
841201,SARAN
841202,SARAN
841203,SIWAN
841204,SARAN
841205,SARAN
841206,SARAN
841207,SARAN
841208,SARAN
841209,SARAN
841210,SIWAN
841211,SARAN
841212,SARAN
841213,SARAN
841214,SARAN
841215,SARAN
841216,SARAN
841217,SARAN
841218,SARAN
841219,SARAN
841220,SARAN
841221,SARAN
841222,SARAN
841223,SARAN
841224,SARAN
841225,SARAN
841226,GOPALGANJ
841227,SIWAN
841231,SIWAN
841232,SIWAN
841233,SIWAN
841234,SIWAN
841235,SIWAN
841236,SIWAN
841237,SIWAN
841238,SIWAN
841239,SIWAN
841240,SIWAN
841241,SIWAN
841242,SIWAN
841243,SIWAN
841244,SIWAN
841245,SIWAN
841286,SIWAN
841287,SIWAN
841301,SARAN
841302,SARAN
841305,SARAN
841311,SARAN
841312,SARAN
841313,SARAN
841316,SARAN
841401,SARAN
841402,SARAN
841403,SARAN
841404,SIWAN
841405,GOPALGANJ
841406,SIWAN
841407,GOPALGANJ
841408,SIWAN
841409,GOPALGANJ
841410,SARAN
841411,SARAN
841412,SARAN
841413,GOPALGANJ
841414,SARAN
841415,SARAN
841416,SIWAN
841417,SARAN
841418,SARAN
841419,SARAN
841420,GOPALGANJ
841421,SARAN
841422,SARAN
841423,GOPALGANJ
841424,SARAN
841425,GOPALGANJ
841426,GOPALGANJ
841427,GOPALGANJ
841428,GOPALGANJ
841434,SIWAN
841435,SIWAN
841436,GOPALGANJ
841437,GOPALGANJ
841438,GOPALGANJ
841439,SIWAN
841440,GOPALGANJ
841441,GOPALGANJ
841442,SARAN
841443,SARAN
841446,SIWAN
841460,SARAN
841501,GOPALGANJ
841502,SIWAN
841503,GOPALGANJ
841504,SIWAN
841505,GOPALGANJ
841506,SIWAN
841507,SIWAN
841508,GOPALGANJ
841509,SIWAN
842001,MUZAFFARPUR
842002,MUZAFFARPUR
842003,MUZAFFARPUR
842004,MUZAFFARPUR
842005,MUZAFFARPUR
842006,MUZAFFARPUR
843101,MUZAFFARPUR
843102,MUZAFFARPUR
843103,MUZAFFARPUR
843104,MUZAFFARPUR
843105,MUZAFFARPUR
843106,MUZAFFARPUR
843107,MUZAFFARPUR
843108,MUZAFFARPUR
843109,MUZAFFARPUR
843110,VAISHALI
843111,MUZAFFARPUR
843112,MUZAFFARPUR
843113,MUZAFFARPUR
843114,VAISHALI
843115,MUZAFFARPUR
843116,MUZAFFARPUR
843117,MUZAFFARPUR
843118,MUZAFFARPUR
843119,MUZAFFARPUR
843120,MUZAFFARPUR
843121,MUZAFFARPUR
843122,MUZAFFARPUR
843123,MUZAFFARPUR
843124,MUZAFFARPUR
843125,MUZAFFARPUR
843126,MUZAFFARPUR
843127,MUZAFFARPUR
843128,MUZAFFARPUR
843129,MUZAFFARPUR
843130,MUZAFFARPUR
843131,MUZAFFARPUR
843301,SITAMARHI
843302,SITAMARHI
843311,SITAMARHI
843312,MUZAFFARPUR
843313,SITAMARHI
843314,SITAMARHI
843315,SITAMARHI
843316,SITAMARHI
843317,SITAMARHI
843318,SITAMARHI
843319,SITAMARHI
843320,SITAMARHI
843321,MUZAFFARPUR
843322,SITAMARHI
843323,SITAMARHI
843324,SITAMARHI
843325,SITAMARHI
843326,SITAMARHI
843327,SITAMARHI
843328,SITAMARHI
843329,SHEOHAR
843330,SITAMARHI
843331,SITAMARHI
843332,SITAMARHI
843333,SITAMARHI
843334,SITAMARHI
843335,SHEOHAR
843360,MUZAFFARPUR
844101,VAISHALI
844102,VAISHALI
844103,VAISHALI
844111,VAISHALI
844112,MUZAFFARPUR
844113,VAISHALI
844114,VAISHALI
844115,VAISHALI
844116,VAISHALI
844117,VAISHALI
844118,VAISHALI
844119,VAISHALI
844120,MUZAFFARPUR
844121,VAISHALI
844122,VAISHALI
844123,VAISHALI
844124,VAISHALI
844125,VAISHALI
844126,VAISHALI
844127,MUZAFFARPUR
844128,VAISHALI
844501,VAISHALI
844502,VAISHALI
844503,VAISHALI
844504,VAISHALI
844505,VAISHALI
844506,VAISHALI
844507,VAISHALI
844508,VAISHALI
844509,VAISHALI
845101,WEST CHAMPARAN
845103,WEST CHAMPARAN
845104,WEST CHAMPARAN
845105,WEST CHAMPARAN
845106,WEST CHAMPARAN
845107,WEST CHAMPARAN
845301,EAST CHAMPARAN
845302,EAST CHAMPARAN
845303,EAST CHAMPARAN
845304,EAST CHAMPARAN
845305,EAST CHAMPARAN
845306,WEST CHAMPARAN
845307,WEST CHAMPARAN
845315,EAST CHAMPARAN
845401,EAST CHAMPARAN
845404,WEST CHAMPARAN
845406,EAST CHAMPARAN
845411,EAST CHAMPARAN
845412,EAST CHAMPARAN
845413,EAST CHAMPARAN
845414,EAST CHAMPARAN
845415,EAST CHAMPARAN
845416,EAST CHAMPARAN
845417,EAST CHAMPARAN
845418,EAST CHAMPARAN
845419,EAST CHAMPARAN
845420,EAST CHAMPARAN
845422,EAST CHAMPARAN
845423,EAST CHAMPARAN
845424,EAST CHAMPARAN
845425,EAST CHAMPARAN
845426,EAST CHAMPARAN
845427,EAST CHAMPARAN
845428,EAST CHAMPARAN
845429,EAST CHAMPARAN
845430,EAST CHAMPARAN
845431,EAST CHAMPARAN
845432,EAST CHAMPARAN
845433,EAST CHAMPARAN
845434,EAST CHAMPARAN
845435,EAST CHAMPARAN
845436,EAST CHAMPARAN
845437,EAST CHAMPARAN
845438,WEST CHAMPARAN
845440,EAST CHAMPARAN
845449,WEST CHAMPARAN
845450,WEST CHAMPARAN
845451,WEST CHAMPARAN
845452,WEST CHAMPARAN
845453,WEST CHAMPARAN
845454,WEST CHAMPARAN
845455,WEST CHAMPARAN
845456,EAST CHAMPARAN
845457,EAST CHAMPARAN
845458,EAST CHAMPARAN
845459,WEST CHAMPARAN
846001,DARBHANGA
846002,DARBHANGA
846003,DARBHANGA
846004,DARBHANGA
846005,DARBHANGA
846006,DARBHANGA
846007,DARBHANGA
846008,DARBHANGA
846009,DARBHANGA
847101,DARBHANGA
847102,MADHUBANI
847103,DARBHANGA
847104,DARBHANGA
847105,DARBHANGA
847106,DARBHANGA
847107,MUZAFFARPUR
847108,MADHUBANI
847109,MADHUBANI
847115,DARBHANGA
847121,DARBHANGA
847122,DARBHANGA
847123,DARBHANGA
847201,DARBHANGA
847202,DARBHANGA
847203,DARBHANGA
847204,DARBHANGA
847211,MADHUBANI
847212,MADHUBANI
847213,MADHUBANI
847214,MADHUBANI
847215,MADHUBANI
847222,MADHUBANI
847223,MADHUBANI
847224,MADHUBANI
847225,MADHUBANI
847226,MADHUBANI
847227,MADHUBANI
847228,MADHUBANI
847229,MADHUBANI
847230,MADHUBANI
847231,MADHUBANI
847232,MADHUBANI
847233,DARBHANGA
847234,MADHUBANI
847235,MADHUBANI
847236,MADHUBANI
847237,DARBHANGA
847238,MADHUBANI
847239,MADHUBANI
847240,MADHUBANI
847301,DARBHANGA
847302,DARBHANGA
847303,DARBHANGA
847304,DARBHANGA
847305,MADHUBANI
847306,DARBHANGA
847307,DARBHANGA
847308,MADHUBANI
847337,DARBHANGA
847401,MADHUBANI
847402,MADHUBANI
847403,MADHUBANI
847404,MADHUBANI
847405,DARBHANGA
847407,DARBHANGA
847408,MADHUBANI
847409,MADHUBANI
847410,MADHUBANI
847411,MADHUBANI
847421,MADHUBANI
847422,DARBHANGA
847423,DARBHANGA
847424,MADHUBANI
847427,DARBHANGA
847428,DARBHANGA
847429,DARBHANGA
847451,SUPAUL
847452,SUPAUL
848101,SAMASTIPUR
848102,SAMASTIPUR
848113,SAMASTIPUR
848114,SAMASTIPUR
848115,SAMASTIPUR
848117,SAMASTIPUR
848121,SAMASTIPUR
848122,SAMASTIPUR
848125,SAMASTIPUR
848127,SAMASTIPUR
848129,SAMASTIPUR
848130,SAMASTIPUR
